B1_armA_a0.55_x04_r14,357.7
B1_armA_a0.55_x08_r14,358.1
B1_armA_a0.55_x12_r14,357.6
B1_armA_a0.55_x16_r14,358.5
B1_armA_a0.55_x20_r14,357.5
B1_armA_a0.55_x24_r14,356.7
B1_armA_a0.30_x04_r15,391.4
B1_armA_a0.30_x08_r15,394.3
B1_armA_a0.30_x12_r15,394.9
B1_armA_a0.30_x16_r15,408.0
B1_armA_a0.30_x20_r15,408.2
B1_armA_a0.30_x24_r15,409.9
B1_armA_a0.38_x04_r15,380.3
B1_armA_a0.38_x08_r15,378.9
B1_armA_a0.38_x12_r15,377.1
B1_armA_a0.38_x16_r15,386.5
B1_armA_a0.38_x20_r15,386.8
B1_armA_a0.38_x24_r15,388.4
B1_armA_a0.45_x04_r15,374.9
B1_armA_a0.45_x08_r15,373.8
B1_armA_a0.45_x12_r15,373.0
B1_armA_a0.45_x16_r15,371.5
B1_armA_a0.45_x20_r15,371.3
B1_armA_a0.45_x24_r15,372.9
B1_armA_a0.55_x04_r15,353.7
B1_armA_a0.55_x08_r15,352.3
B1_armA_a0.55_x12_r15,350.3
B1_armA_a0.55_x16_r15,357.1
B1_armA_a0.55_x20_r15,358.3
B1_armA_a0.55_x24_r15,358.1
B2_armB_a0.60_x04_r00,341.3
B2_armB_a0.60_x10_r00,339.8
B2_armB_a0.60_x16_r00,339.9
B2_armB_a0.60_x22_r00,349.9
B2_armB_a0.60_x28_r00,353.9
B2_armB_a0.90_x04_r00,351.8
B2_armB_a0.90_x10_r00,326.0
B2_armB_a0.90_x16_r00,322.4
B2_armB_a0.90_x22_r00,320.8
B2_armB_a0.90_x28_r00,295.3
B2_armB_a1.30_x04_r00,294.3
B2_armB_a1.30_x10_r00,293.9
B2_armB_a1.30_x16_r00,295.4
B2_armB_a1.30_x22_r00,295.8
B2_armB_a1.30_x28_r00,297.0
B2_armB_a0.60_x04_r01,351.5
B2_armB_a0.60_x10_r01,352.3
B2_armB_a0.60_x16_r01,355.3
B2_armB_a0.60_x22_r01,343.3
B2_armB_a0.60_x28_r01,342.8
B2_armB_a0.90_x04_r01,341.0
B2_armB_a0.90_x10_r01,324.8
B2_armB_a0.90_x16_r01,324.7
B2_armB_a0.90_x22_r01,323.9
B2_armB_a0.90_x28_r01,301.6
B2_armB_a1.30_x04_r01,298.9
B2_armB_a1.30_x10_r01,300.0
B2_armB_a1.30_x16_r01,293.1
B2_armB_a1.30_x22_r01,295.4
B2_armB_a1.30_x28_r01,294.3
B2_armB_a0.60_x04_r02,337.2
B2_armB_a0.60_x10_r02,337.5
B2_armB_a0.60_x16_r02,337.9
B2_armB_a0.60_x22_r02,320.1
B2_armB_a0.60_x28_r02,321.0
B2_armB_a0.90_x04_r02,320.3
B2_armB_a0.90_x10_r02,306.4
B2_armB_a0.90_x16_r02,305.1
B2_armB_a0.90_x22_r02,304.8
B2_armB_a0.90_x28_r02,284.0
B2_armB_a1.30_x04_r02,283.2
B2_armB_a1.30_x10_r02,280.6
B2_armB_a1.30_x16_r02,272.8
B2_armB_a1.30_x22_r02,272.2
B2_armB_a1.30_x28_r02,276.5
B2_armB_a0.60_x04_r03,344.2
B2_armB_a0.60_x10_r03,347.0
B2_armB_a0.60_x16_r03,349.2
B2_armB_a0.60_x22_r03,348.6
B2_armB_a0.60_x28_r03,348.3
B2_armB_a0.90_x04_r03,345.4
B2_armB_a0.90_x10_r03,325.1
B2_armB_a0.90_x16_r03,324.7
B2_armB_a0.90_x22_r03,325.6
B2_armB_a0.90_x28_r03,316.4
B2_armB_a1.30_x04_r03,313.8
B2_armB_a1.30_x10_r03,312.9
B2_armB_a1.30_x16_r03,313.6
B2_armB_a1.30_x22_r03,315.4
B2_armB_a1.30_x28_r03,314.1
B2_armB_a0.60_x04_r04,348.0
B2_armB_a0.60_x10_r04,350.4
B2_armB_a0.60_x16_r04,353.1
B2_armB_a0.60_x22_r04,345.1
B2_armB_a0.60_x28_r04,345.8
B2_armB_a0.90_x04_r04,344.0
B2_armB_a0.90_x10_r04,318.6
B2_armB_a0.90_x16_r04,316.5
B2_armB_a0.90_x22_r04,318.4
B2_armB_a0.90_x28_r04,296.5
B2_armB_a1.30_x04_r04,294.6
B2_armB_a1.30_x10_r04,293.4
B2_armB_a1.30_x16_r04,294.1
B2_armB_a1.30_x22_r04,295.2
B2_armB_a1.30_x28_r04,293.7
B2_armB_a0.60_x04_r05,333.8
B2_armB_a0.60_x10_r05,335.3
B2_armB_a0.60_x16_r05,336.8
B2_armB_a0.60_x22_r05,336.7
B2_armB_a0.60_x28_r05,335.0
B2_armB_a0.90_x04_r05,336.3
B2_armB_a0.90_x10_r05,305.7
B2_armB_a0.90_x16_r05,305.6
B2_armB_a0.90_x22_r05,303.7
B2_armB_a0.90_x28_r05,296.4
B2_armB_a1.30_x04_r05,297.0
B2_armB_a1.30_x10_r05,295.8
B2_armB_a1.30_x16_r05,301.4
B2_armB_a1.30_x22_r05,301.2
B2_armB_a1.30_x28_r05,302.5
B2_armB_a0.60_x04_r06,344.8
B2_armB_a0.60_x10_r06,345.8
B2_armB_a0.60_x16_r06,348.4
B2_armB_a0.60_x22_r06,327.9
B2_armB_a0.60_x28_r06,328.3
B2_armB_a0.90_x04_r06,325.8
B2_armB_a0.90_x10_r06,328.1
B2_armB_a0.90_x16_r06,327.7
B2_armB_a0.90_x22_r06,326.9
B2_armB_a0.90_x28_r06,303.5
B2_armB_a1.30_x04_r06,303.1
B2_armB_a1.30_x10_r06,301.0
B2_armB_a1.30_x16_r06,292.2
B2_armB_a1.30_x22_r06,289.3
B2_armB_a1.30_x28_r06,293.0
B2_armB_a0.60_x04_r07,332.3
B2_armB_a0.60_x10_r07,335.7
B2_armB_a0.60_x16_r07,336.1
B2_armB_a0.60_x22_r07,343.0
B2_armB_a0.60_x28_r07,343.8
B2_armB_a0.90_x04_r07,342.7
B2_armB_a0.90_x10_r07,312.7
B2_armB_a0.90_x16_r07,312.4
B2_armB_a0.90_x22_r07,311.2
B2_armB_a0.90_x28_r07,302.4
B2_armB_a1.30_x04_r07,301.7
B2_armB_a1.30_x10_r07,302.2
B2_armB_a1.30_x16_r07,296.6
B2_armB_a1.30_x22_r07,293.9
B2_armB_a1.30_x28_r07,293.0
B2_armB_a0.60_x04_r08,331.4
B2_armB_a0.60_x10_r08,334.3
B2_armB_a0.60_x16_r08,337.8
B2_armB_a0.60_x22_r08,341.6
B2_armB_a0.60_x28_r08,342.1
B2_armB_a0.90_x04_r08,340.9
B2_armB_a0.90_x10_r08,322.3
B2_armB_a0.90_x16_r08,321.8
B2_armB_a0.90_x22_r08,321.2
B2_armB_a0.90_x28_r08,294.5
B2_armB_a1.30_x04_r08,291.5
B2_armB_a1.30_x10_r08,290.5
B2_armB_a1.30_x16_r08,294.7
B2_armB_a1.30_x22_r08,296.2
B2_armB_a1.30_x28_r08,296.8
B2_armB_a0.60_x04_r09,350.0
B2_armB_a0.60_x10_r09,351.7
B2_armB_a0.60_x16_r09,355.2
B2_armB_a0.60_x22_r09,347.1
B2_armB_a0.60_x28_r09,347.6
B2_armB_a0.90_x04_r09,345.2
B2_armB_a0.90_x10_r09,319.2
B2_armB_a0.90_x16_r09,317.8
B2_armB_a0.90_x22_r09,316.4
B2_armB_a0.90_x28_r09,303.1
B2_armB_a1.30_x04_r09,302.8
B2_armB_a1.30_x10_r09,302.2
B2_armB_a1.30_x16_r09,291.9
B2_armB_a1.30_x22_r09,288.8
B2_armB_a1.30_x28_r09,290.0
B2_armB_a0.60_x04_r10,340.0
B2_armB_a0.60_x10_r10,344.7
B2_armB_a0.60_x16_r10,346.1
B2_armB_a0.60_x22_r10,335.6
B2_armB_a0.60_x28_r10,336.8
B2_armB_a0.90_x04_r10,334.2
B2_armB_a0.90_x10_r10,323.1
B2_armB_a0.90_x16_r10,320.8
B2_armB_a0.90_x22_r10,321.7
B2_armB_a0.90_x28_r10,306.7
B2_armB_a1.30_x04_r10,305.0
B2_armB_a1.30_x10_r10,304.0
B2_armB_a1.30_x16_r10,297.5
B2_armB_a1.30_x22_r10,296.5
B2_armB_a1.30_x28_r10,298.0
B2_armB_a0.60_x04_r11,338.9
B2_armB_a0.60_x10_r11,342.1
B2_armB_a0.60_x16_r11,342.8
B2_armB_a0.60_x22_r11,330.0
B2_armB_a0.60_x28_r11,330.7
B2_armB_a0.90_x04_r11,328.1
B2_armB_a0.90_x10_r11,322.2
B2_armB_a0.90_x16_r11,322.7
B2_armB_a0.90_x22_r11,323.9
B2_armB_a0.90_x28_r11,302.1
B2_armB_a1.30_x04_r11,299.2
B2_armB_a1.30_x10_r11,298.4
B2_armB_a1.30_x16_r11,278.2
B2_armB_a1.30_x22_r11,277.9
B2_armB_a1.30_x28_r11,278.0
B2_armB_a0.60_x04_r12,349.6
B2_armB_a0.60_x10_r12,352.4
B2_armB_a0.60_x16_r12,355.3
B2_armB_a0.60_x22_r12,332.5
B2_armB_a0.60_x28_r12,331.7
B2_armB_a0.90_x04_r12,330.0
B2_armB_a0.90_x10_r12,312.2
B2_armB_a0.90_x16_r12,311.1
B2_armB_a0.90_x22_r12,311.2
B2_armB_a0.90_x28_r12,302.9
B2_armB_a1.30_x04_r12,301.8
B2_armB_a1.30_x10_r12,301.0
B2_armB_a1.30_x16_r12,301.3
B2_armB_a1.30_x22_r12,301.6
B2_armB_a1.30_x28_r12,300.9
